Sample ID	Method name	Toxicity domain	Information domain	Date	Experiment ID	Organization abbreviation	Organisation full name	Name of PI	Person entering data	E-mail	Compound	Compound name of actual form used	CAS Number	SMILES	Supplier	Order  number	Lot number	Compound  form	Storage temperature  of unsolved compound	Stock solvent	Stock concentration	Stock concentration unit	Stock aliquot storage	Sample type	Organism	Organ	Dimension	Heterogeneity	Dynamics	Differentiation status	Complexity	Cell type	Cell name	Cell donor or lot	Cell batch	Cell passage	Sex	Contact inhibition	Seeding density	Population doubling time	Treatment modality	Dosage	Dose maintenance	Exposure time	Exposure time unit	Treatment scheme	Concentration	Concentration Unit	Plate format	Plate manufacturer	Cell pre-treatment	Coating	Coating lot	Medium	Medium provider	Medium lot	% Serum	Serum provider	Serum lot	Medium additive 1	Additive 1 provider	Additive 1 concentration	Additive 1 concentration unit	Medium additive 2	Additive 2 provider	Additive 2 concentration	Additive 2 concentration unit	Medium additive 3	Additive 3 provider	Additive 3 concentration	Additive 3 concentration unit	Medium additive 4	Additive 4 provider	Additive 4 concentration	Additive 4 concentration unit	Medium additive 5	Additive 5 provider	Additive 5 concentration	Additive 5 concentration unit	% DMSO	DMSO provider	Platewise or stack	Group ID	Biological replicate	Technical replicates	Number of Endpoints	Endpoint 2/1 measure	Endpoint 2/1 definition	Endpoint 2/1 type	Endpoint 2/1 readout method	Endpoint 2/1 normalized	Endpoint 2/1 mean	Endpoint 2/1 standard deviation	Endpoint 3 measure	Endpoint 3 definition	Endpoint 3 type	Endpoint 3 readout method	Endpoint 3 normalized	Endpoint 3 mean	Endpoint 3 standard diviation
858_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	PCB180	2,2′,3,4,4′,5,5′-Heptachlorobiphenyl; 2,2′,3,4,4′,5,5′-PCB 	35065-29-3		Fluka/Sigma	35495	n.a.	powder	RT	DMSO	20	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	858	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.87234164			neurite area	neurite area	functional readout	image-based	93.7023		
219_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	219	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100.0944294			neurite area	neurite area	functional readout	image-based	102.8208		
219_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	219	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.52632263			neurite area	neurite area	functional readout	image-based	103.0575		
219_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	219	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	86.85985905			neurite area	neurite area	functional readout	image-based	78.76424		
471_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	471	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.91000132			neurite area	neurite area	functional readout	image-based	90.19284		
471_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	471	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100.1359314			neurite area	neurite area	functional readout	image-based	103.1842		
471_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	471	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	89.55583241			neurite area	neurite area	functional readout	image-based	109.1388		
723_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	723	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	102.0510999			neurite area	neurite area	functional readout	image-based	99.13423		
723_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	723	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	103.6438398			neurite area	neurite area	functional readout	image-based	103.1961		
723_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	723	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	97.5899323			neurite area	neurite area	functional readout	image-based	107.7784		
975_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	975	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100.2189331			neurite area	neurite area	functional readout	image-based	107.1276		
975_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	975	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	101.0197939			neurite area	neurite area	functional readout	image-based	117.3901		
975_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	975	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	98.85828829			neurite area	neurite area	functional readout	image-based	81.34133		
220_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3.5	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	220	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	98.95787155			neurite area	neurite area	functional readout	image-based	98.74633		
220_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3.5	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	220	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100.1867434			neurite area	neurite area	functional readout	image-based	97.26656		
220_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3.5	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	220	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	93.63693601			neurite area	neurite area	functional readout	image-based	79.28883		
472_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3.5	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	472	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.97051385			neurite area	neurite area	functional readout	image-based	86.4463		
472_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3.5	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	472	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.89838898			neurite area	neurite area	functional readout	image-based	88.688		
472_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3.5	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	472	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	96.14054376			neurite area	neurite area	functional readout	image-based	115.006		
724_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3.5	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	724	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	91.57138787			neurite area	neurite area	functional readout	image-based	96.2281		
724_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Paracetamol	Acetaminophen; 4′-Hydroxyacetanilide; 4-Acetamidophenol; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; APAP	103-90-2	CC(=O)Nc1ccc(O)cc1	Sigma	A7085	n.a.	powder	RT	DMSO	1	M	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	3.5	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	724	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	105.6655579			neurite area	neurite area	functional readout	image-based	100.2882		
